"dbn","school_name","year","total_enrollment","grade_pk_half_day_full_day","grade_k","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","female_1","female_2","male_1","male_2","asian_1","asian_2","black_1","black_2","hispanic_1","hispanic_2","multiple_race_categories_not_represented_1","multiple_race_categories_not_represented_2","white_1","white_2","students_with_disabilities_1","students_with_disabilities_2","english_language_learners_1","english_language_learners_2","poverty_1","poverty_2","economic_need_index"
"03M403","The Global Learning Collaborative","2016-17","428","0","0","0","0","0","0","0","0","0","0","106","113","98","111","201","47.0","227","53.0","8","1.9","105","24.5","291","68.0","5","1.2","19","4.4","83","19.4","69","16.1","325","75.9","74.4%"
"03M403","The Global Learning Collaborative","2017-18","436","0","0","0","0","0","0","0","0","0","0","119","90","123","104","202","46.3","234","53.7","10","2.3","107","24.5","292","67.0","9","2.1","18","4.1","86","19.7","67","15.4","355","81.4","85.9%"
"03M404","Innovation Diploma Plus","2013-14","192","0","0","0","0","0","0","0","0","0","0","8","80","63","41","102","53.1","90","46.9","19","9.9","45","23.4","127","66.1","0","0.0","1","0.5","18","9.4","6","3.1","151","78.6","No Data"
"03M404","Innovation Diploma Plus","2014-15","202","0","0","0","0","0","0","0","0","0","0","5","58","74","65","104","51.5","98","48.5","8","4.0","57","28.2","132","65.3","1","0.5","4","2.0","24","11.9","6","3.0","144","71.3","69.8%"
"03M404","Innovation Diploma Plus","2015-16","194","0","0","0","0","0","0","0","0","0","0","3","69","71","51","88","45.4","106","54.6","1","0.5","65","33.5","120","61.9","3","1.5","5","2.6","23","11.9","4","2.1","132","68.0","70.7%"
"03M404","Innovation Diploma Plus","2016-17","174","0","0","0","0","0","0","0","0","0","0","0","56","56","62","89","51.1","85","48.9","1","0.6","61","35.1","109","62.6","3","1.7","0","0.0","24","13.8","1","0.6","133","76.4","75.2%"
"03M404","Innovation Diploma Plus","2017-18","188","0","0","0","0","0","0","0","0","0","0","0","45","65","78","94","50.0","94","50.0","2","1.1","70","37.2","113","60.1","0","0.0","3","1.6","26","13.8","4","2.1","151","80.3","84.1%"
"03M415","Wadleigh Secondary School for the Performing & Vis","2013-14","531","0","0","0","0","0","0","0","25","18","31","178","115","80","84","362","68.2","169","31.8","7","1.3","292","55.0","228","42.9","0","0.0","4","0.8","110","20.7","30","5.6","382","71.9","No Data"
"03M415","Wadleigh Secondary School for the Performing & Vis","2014-15","445","0","0","0","0","0","0","0","14","19","14","97","117","77","107","294","66.1","151","33.9","8","1.8","237","53.3","193","43.4","4","0.9","3","0.7","100","22.5","22","4.9","318","71.5","77.3%"
"03M415","Wadleigh Secondary School for the Performing & Vis","2015-16","377","0","0","0","0","0","0","0","19","13","14","98","86","68","79","242","64.2","135","35.8","7","1.9","198","52.5","164","43.5","4","1.1","4","1.1","92","24.4","17","4.5","259","68.7","78.2%"
"03M415","Wadleigh Secondary School for the Performing & Vis","2016-17","309","0","0","0","0","0","0","0","20","15","12","76","69","46","71","195","63.1","114","36.9","3","1.0","171","55.3","124","40.1","6","1.9","5","1.6","78","25.2","10","3.2","204","66.0","74.4%"
"03M415","Wadleigh Secondary School for the Performing & Vis","2017-18","278","0","0","0","0","0","0","0","34","24","16","70","51","43","40","188","67.6","90","32.4","2","0.7","150","54.0","109","39.2","9","3.2","8","2.9","71","25.5","9","3.2","225","80.9","84.1%"
"03M417","Frank Mccourt High School","2013-14","373","0","0","0","0","0","0","0","0","0","0","106","87","109","71","208","55.8","165","44.2","38","10.2","57","15.3","156","41.8","11","2.9","111","29.8","67","18.0","4","1.1","192","51.5","No Data"
"03M417","Frank Mccourt High School","2014-15","387","0","0","0","0","0","0","0","0","0","0","110","95","82","100","229","59.2","158","40.8","34","8.8","61","15.8","156","40.3","13","3.4","123","31.8","68","17.6","5","1.3","196","50.6","44.3%"
"03M417","Frank Mccourt High School","2015-16","386","0","0","0","0","0","0","0","0","0","0","110","110","93","73","221","57.3","165","42.7","28","7.3","71","18.4","158","40.9","17","4.4","112","29.0","62","16.1","1","0.3","189","49.0","45.5%"
"03M417","Frank Mccourt High School","2016-17","411","0","0","0","0","0","0","0","0","0","0","129","94","102","86","232","56.4","179","43.6","22","5.4","71","17.3","179","43.6","16","3.9","123","29.9","85","20.7","4","1.0","214","52.1","44.7%"
"03M417","Frank Mccourt High School","2017-18","411","0","0","0","0","0","0","0","0","0","0","114","103","102","92","224","54.5","186","45.3","17","4.1","64","15.6","184","44.8","25","6.1","121","29.4","82","20.0","10","2.4","226","55.0","49.0%"
"03M421","West Prep Academy","2013-14","214","0","0","0","0","0","0","0","72","65","77","0","0","0","0","86","40.2","128","59.8","3","1.4","112","52.3","91","42.5","0","0.0","8","3.7","47","22.0","15","7.0","152","71.0","No Data"
"03M421","West Prep Academy","2014-15","195","0","0","0","0","0","0","0","69","63","63","0","0","0","0","78","40.0","117","60.0","4","2.1","106","54.4","72","36.9","3","1.5","10","5.1","58","29.7","13","6.7","132","67.7","73.6%"
"03M421","West Prep Academy","2015-16","190","0","0","0","0","0","0","0","63","67","60","0","0","0","0","92","48.4","98","51.6","3","1.6","99","52.1","74","38.9","4","2.1","10","5.3","59","31.1","9","4.7","127","66.8","73.8%"
"03M421","West Prep Academy","2016-17","201","0","0","0","0","0","0","0","68","65","68","0","0","0","0","99","49.3","102","50.7","3","1.5","116","57.7","71","35.3","4","2.0","7","3.5","60","29.9","14","7.0","139","69.2","73.5%"
"03M421","West Prep Academy","2017-18","203","0","0","0","0","0","0","0","55","74","74","0","0","0","0","102","50.2","101","49.8","1","0.5","123","60.6","74","36.5","1","0.5","4","2.0","70","34.5","13","6.4","174","85.7","80.6%"
"03M452","P.S. 452","2013-14","220","0","62","46","54","58","0","0","0","0","0","0","0","0","0","102","46.4","118","53.6","25","11.4","19","8.6","23","10.5","20","9.1","133","60.5","51","23.2","4","1.8","24","10.9","No Data"
"03M452","P.S. 452","2014-15","286","0","62","64","50","52","58","0","0","0","0","0","0","0","0","136","47.6","150","52.4","30","10.5","24","8.4","35","12.2","13","4.5","184","64.3","65","22.7","6","2.1","32","11.2","14.9%"
"03M452","P.S. 452","2015-16","325","0","60","55","58","50","49","53","0","0","0","0","0","0","0","159","48.9","166","51.1","34","10.5","27","8.3","41","12.6","14","4.3","209","64.3","63","19.4","7","2.2","44","13.5","16.0%"
"03M452","P.S. 452","2016-17","319","0","66","55","53","55","47","43","0","0","0","0","0","0","0","154","48.3","165","51.7","31","9.7","24","7.5","30","9.4","17","5.3","217","68.0","63","19.7","7","2.2","31","9.7","12.3%"
"03M452","P.S. 452","2017-18","336","54","61","39","42","41","50","49","0","0","0","0","0","0","0","161","47.9","175","52.1","35","10.4","38","11.3","52","15.5","14","4.2","197","58.6","69","20.5","12","3.6","75","22.3","25.0%"
"03M479","Beacon High School","2013-14","1276","0","0","0","0","0","0","0","0","0","0","294","377","299","306","803","62.9","473","37.1","118","9.2","187","14.7","313","24.5","52","4.1","606","47.5","66","5.2","0","0.0","369","28.9","No Data"
"03M479","Beacon High School","2014-15","1285","0","0","0","0","0","0","0","0","0","0","324","296","369","296","831","64.7","454","35.3","113","8.8","174","13.5","294","22.9","77","6.0","627","48.8","74","5.8","1","0.1","363","28.2","27.7%"
"03M479","Beacon High School","2015-16","1306","0","0","0","0","0","0","0","0","0","0","328","321","291","366","839","64.2","467","35.8","100","7.7","178","13.6","285","21.8","55","4.2","688","52.7","94","7.2","3","0.2","327","25.0","26.2%"
"03M479","Beacon High School","2016-17","1304","0","0","0","0","0","0","0","0","0","0","362","329","326","287","840","64.4","463","35.5","105","8.1","177","13.6","260","19.9","92","7.1","670","51.4","103","7.9","3","0.2","323","24.8","26.3%"
"03M479","Beacon High School","2017-18","1380","0","0","0","0","0","0","0","0","0","0","390","359","312","319","868","62.9","510","37.0","121","8.8","186","13.5","262","19.0","116","8.4","695","50.4","133","9.6","4","0.3","341","24.7","29.4%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2013-14","2730","0","0","0","0","0","0","0","0","0","0","686","693","668","683","1990","72.9","740","27.1","530","19.4","317","11.6","520","19.0","109","4.0","1254","45.9","56","2.1","4","0.1","876","32.1","No Data"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2014-15","2635","0","0","0","0","0","0","0","0","0","0","624","675","674","662","1926","73.1","709","26.9","512","19.4","298","11.3","506","19.2","141","5.4","1178","44.7","61","2.3","1","0.0","811","30.8","25.8%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2015-16","2713","0","0","0","0","0","0","0","0","0","0","753","641","651","668","1999","73.7","714","26.3","518","19.1","313","11.5","528","19.5","158","5.8","1196","44.1","69","2.5","1","0.0","825","30.4","25.8%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2016-17","2697","0","0","0","0","0","0","0","0","0","0","680","754","622","641","2017","74.8","680","25.2","525","19.5","297","11.0","468","17.4","227","8.4","1180","43.8","66","2.4","2","0.1","783","29.0","24.9%"
"03M485","Fiorello H. LaGuardia High School of Music & Art a","2017-18","2809","0","0","0","0","0","0","0","0","0","0","807","669","724","609","2126","75.7","679","24.2","559","19.9","281","10.0","485","17.3","223","7.9","1261","44.9","75","2.7","6","0.2","806","28.7","30.7%"
"03M492","High School for Law, Advocacy and Community Justic","2013-14","531","0","0","0","0","0","0","0","0","0","0","178","148","111","94","284","53.5","247","46.5","6","1.1","233","43.9","272","51.2","7","1.3","13","2.4","91","17.1","44","8.3","473","89.1","No Data"
"03M492","High School for Law, Advocacy and Community Justic","2014-15","510","0","0","0","0","0","0","0","0","0","0","186","132","95","97","284","55.7","226","44.3","12","2.4","214","42.0","268","52.5","4","0.8","12","2.4","83","16.3","30","5.9","461","90.4","76.0%"
"03M492","High School for Law, Advocacy and Community Justic","2015-16","501","0","0","0","0","0","0","0","0","0","0","160","147","99","95","276","55.1","225","44.9","11","2.2","200","39.9","279","55.7","1","0.2","10","2.0","97","19.4","22","4.4","442","88.2","74.5%"
"03M492","High School for Law, Advocacy and Community Justic","2016-17","498","0","0","0","0","0","0","0","0","0","0","185","126","105","82","288","57.8","210","42.2","12","2.4","185","37.1","289","58.0","3","0.6","9","1.8","88","17.7","33","6.6","452","90.8","73.7%"
"03M492","High School for Law, Advocacy and Community Justic","2017-18","466","0","0","0","0","0","0","0","0","0","0","145","129","87","105","269","57.7","197","42.3","11","2.4","162","34.8","276","59.2","4","0.9","13","2.8","92","19.7","26","5.6","412","88.4","82.2%"
"03M494","High School of Arts and Technology","2013-14","588","0","0","0","0","0","0","0","0","0","0","177","124","164","123","188","32.0","400","68.0","25","4.3","184","31.3","357","60.7","7","1.2","15","2.6","120","20.4","73","12.4","546","92.9","No Data"
"03M494","High School of Arts and Technology","2014-15","594","0","0","0","0","0","0","0","0","0","0","178","191","101","124","198","33.3","396","66.7","24","4.0","190","32.0","352","59.3","12","2.0","16","2.7","131","22.1","63","10.6","545","91.8","77.3%"
"03M494","High School of Arts and Technology","2015-16","576","0","0","0","0","0","0","0","0","0","0","231","173","92","80","198","34.4","378","65.6","11","1.9","195","33.9","346","60.1","11","1.9","13","2.3","127","22.0","54","9.4","520","90.3","76.5%"
"03M494","High School of Arts and Technology","2016-17","542","0","0","0","0","0","0","0","0","0","0","148","178","125","91","183","33.8","359","66.2","19","3.5","199","36.7","304","56.1","7","1.3","13","2.4","134","24.7","56","10.3","506","93.4","77.2%"
"03M494","High School of Arts and Technology","2017-18","504","0","0","0","0","0","0","0","0","0","0","167","132","114","91","174","34.5","329","65.3","25","5.0","173","34.3","282","56.0","10","2.0","14","2.8","121","24.0","54","10.7","423","83.9","85.6%"
"03M505","Edward A. Reynolds West Side High School","2013-14","522","0","0","0","0","0","0","0","0","0","0","1","138","194","189","273","52.3","249","47.7","7","1.3","177","33.9","326","62.5","4","0.8","8","1.5","103","19.7","25","4.8","454","87.0","No Data"
"03M505","Edward A. Reynolds West Side High School","2014-15","526","0","0","0","0","0","0","0","0","0","0","1","169","138","218","263","50.0","263","50.0","8","1.5","135","25.7","374","71.1","3","0.6","6","1.1","129","24.5","28","5.3","459","87.3","69.9%"
"03M505","Edward A. Reynolds West Side High School","2015-16","535","0","0","0","0","0","0","0","0","0","0","1","178","179","177","254","47.5","281","52.5","6","1.1","145","27.1","373","69.7","3","0.6","8","1.5","147","27.5","35","6.5","500","93.5","71.2%"
"03M505","Edward A. Reynolds West Side High School","2016-17","492","0","0","0","0","0","0","0","0","0","0","10","192","166","124","230","46.7","262","53.3","3","0.6","112","22.8","356","72.4","3","0.6","18","3.7","161","32.7","43","8.7","451","91.7","70.4%"
"03M505","Edward A. Reynolds West Side High School","2017-18","500","0","0","0","0","0","0","0","0","0","0","11","229","179","81","239","47.8","261","52.2","2","0.4","136","27.2","338","67.6","4","0.8","20","4.0","154","30.8","59","11.8","489","97.8","85.4%"
"03M541","Manhattan / Hunter Science High School","2013-14","460","0","0","0","0","0","0","0","0","0","0","126","105","109","120","271","58.9","189","41.1","103","22.4","87","18.9","188","40.9","23","5.0","59","12.8","29","6.3","1","0.2","306","66.5","No Data"
"03M541","Manhattan / Hunter Science High School","2014-15","451","0","0","0","0","0","0","0","0","0","0","114","127","105","105","262","58.1","189","41.9","117","25.9","74","16.4","171","37.9","30","6.7","59","13.1","42","9.3","0","0.0","281","62.3","48.5%"
"03M541","Manhattan / Hunter Science High School","2015-16","443","0","0","0","0","0","0","0","0","0","0","105","113","127","98","247","55.8","196","44.2","113","25.5","65","14.7","168","37.9","29","6.5","68","15.3","53","12.0","2","0.5","267","60.3","45.8%"
"03M541","Manhattan / Hunter Science High School","2016-17","451","0","0","0","0","0","0","0","0","0","0","113","104","113","121","251","55.7","200","44.3","113","25.1","74","16.4","164","36.4","23","5.1","77","17.1","60","13.3","2","0.4","280","62.1","43.1%"
"03M541","Manhattan / Hunter Science High School","2017-18","442","0","0","0","0","0","0","0","0","0","0","110","115","104","113","250","56.6","192","43.4","124","28.1","70","15.8","146","33.0","19","4.3","83","18.8","62","14.0","1","0.2","269","60.9","52.5%"
"03M859","Special Music School","2013-14","191","0","14","14","16","15","16","15","17","16","17","51","0","0","0","99","51.8","92","48.2","34","17.8","28","14.7","17","8.9","23","12.0","89","46.6","20","10.5","5","2.6","27","14.1","No Data"
"03M859","Special Music School","2014-15","231","0","14","16","16","15","15","15","14","17","17","45","47","0","0","120","51.9","111","48.1","40","17.3","33","14.3","28","12.1","28","12.1","102","44.2","27","11.7","1","0.4","37","16.0","26.1%"
"03M859","Special Music School","2015-16","277","0","13","15","16","16","15","15","16","15","16","39","49","52","0","140","50.5","137","49.5","44","15.9","37","13.4","40","14.4","36","13.0","120","43.3","38","13.7","2","0.7","52","18.8","27.6%"
"03M859","Special Music School","2016-17","314","0","13","15","15","16","16","15","15","16","14","44","38","47","50","153","48.7","161","51.3","50","15.9","43","13.7","42","13.4","46","14.6","133","42.4","41","13.1","2","0.6","57","18.2","27.0%"
"03M859","Special Music School","2017-18","314","0","13","15","14","15","16","16","16","14","16","40","53","41","45","160","51.0","154","49.0","45","14.3","38","12.1","47","15.0","47","15.0","137","43.6","32","10.2","1","0.3","64","20.4","31.4%"
"03M860","Frederick Douglass Academy II Secondary School","2013-14","429","0","0","0","0","0","0","0","34","22","57","107","64","78","67","180","42.0","249","58.0","11","2.6","314","73.2","94","21.9","9","2.1","1","0.2","109","25.4","38","8.9","341","79.5","No Data"
"03M860","Frederick Douglass Academy II Secondary School","2014-15","411","0","0","0","0","0","0","0","27","32","29","90","100","55","78","179","43.6","232","56.4","10","2.4","288","70.1","100","24.3","7","1.7","6","1.5","95","23.1","37","9.0","301","73.2","78.7%"
"03M860","Frederick Douglass Academy II Secondary School","2015-16","390","0","0","0","0","0","0","0","9","26","34","86","96","85","54","174","44.6","216","55.4","8","2.1","266","68.2","105","26.9","6","1.5","5","1.3","91","23.3","32","8.2","268","68.7","77.2%"
"03M860","Frederick Douglass Academy II Secondary School","2016-17","386","0","0","0","0","0","0","0","11","8","30","111","95","75","56","153","39.6","233","60.4","11","2.8","247","64.0","114","29.5","8","2.1","6","1.6","95","24.6","36","9.3","277","71.8","76.0%"
"03M860","Frederick Douglass Academy II Secondary School","2017-18","354","0","0","0","0","0","0","0","13","19","9","87","92","73","61","122","34.5","232","65.5","10","2.8","226","63.8","110","31.1","4","1.1","4","1.1","86","24.3","41","11.6","284","80.2","84.9%"
